"ISIN","DocumentType","EffectiveDate","DownloadDate","DownloadUrl","FilePath","MD5Hash","FileSize"
"DE000A2PE014","Jahresbericht","30.06.2023","23.06.2024","https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/Jahresbericht_1828_ARES_Bericht_2023-06-30_Layout_PDF.pdf","c:\Projects\FundDatabase\Hansainvest\DE000A2PE022\Jahresbericht_1828_ARES_Bericht_2023-06-30_Layout_PDF.pdf","8e08eed866979fac5a566e176ff6c398","1438021"
"DE000A2PE014","Halbjahresbericht","31.12.2023","23.06.2024","https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_1828_ARES_Bericht_2023-12-31_Layout_PDF.pdf","c:\Projects\FundDatabase\Hansainvest\DE000A2PE022\HJB_1828_ARES_Bericht_2023-12-31_Layout_PDF.pdf","fce305b1012d704fa717d23fb60283a2","717756"
"DE000A2DTLT5","Verkaufsprospekt","01.01.2023","23.06.2024","https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_ARISTOCRATS_OPPORTUNITY_01_01_2023.pdf","c:\Projects\FundDatabase\Hansainvest\DE000A2DTLT5\VKP_ARISTOCRATS_OPPORTUNITY_01_01_2023.pdf","d3b88fa0e7ea0d9912320a4e7965dc3e","1197490"
"DE000A2DTLT5","Jahresbericht","30.09.2023","23.06.2024","https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/Jahresbericht_1043_ARISTOCRATS_OPPORTUNITY_Bericht_2023-09-30.pdf","c:\Projects\FundDatabase\Hansainvest\DE000A2DTLT5\Jahresbericht_1043_ARISTOCRATS_OPPORTUNITY_Bericht_2023-09-30.pdf","ec43f4f38767e417de832664ef99721a","1430073"
"DE000A2DTLT5","Halbjahresbericht","31.03.2024","23.06.2024","https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_1043_ARISTOCRATS_OPPORTUNITY_Bericht_2024-03-31_Layout_PDF.pdf","c:\Projects\FundDatabase\Hansainvest\DE000A2DTLT5\HJB_1043_ARISTOCRATS_OPPORTUNITY_Bericht_2024-03-31_Layout_PDF.pdf","dcc31661c009b8324e7d801c6e862ab9","870308"
"DE000A2PYPL7","Verkaufsprospekt","01.04.2024","23.06.2024","https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_Assella_Global_Value_01_04_2024.pdf","c:\Projects\FundDatabase\Hansainvest\DE000A2PYPL7\VKP_Assella_Global_Value_01_04_2024.pdf","d7035d75372fadcd60aefe94645d003a","1225446"
"DE000A2PYPL7","Jahresbericht","31.03.2023","23.06.2024","https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/Jahresbericht_1867_Assella_Alpha_Family_Bericht_2023-03-31_Layout_PDF_8.pdf","c:\Projects\FundDatabase\Hansainvest\DE000A2PYPL7\Jahresbericht_1867_Assella_Alpha_Family_Bericht_2023-03-31_Layout_PDF_8.pdf","17d105d167ccff5bd864ca8d08ed0abc","1257939"
"DE000A2PYPL7","Halbjahresbericht","30.09.2023","23.06.2024","https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_1867_Assella_Alpha_Family_2023-09-30.pdf","c:\Projects\FundDatabase\Hansainvest\DE000A2PYPL7\HJB_1867_Assella_Alpha_Family_2023-09-30.pdf","9f53a7caf19e519a7a7923e573503fad","803857"
"DE000A2N82B5","Verkaufsprospekt","01.04.2024","23.06.2024","https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_avant-garde_capital_Opportunities_Fund_01_04_2024.pdf","c:\Projects\FundDatabase\Hansainvest\DE000A2N82B5\VKP_avant-garde_capital_Opportunities_Fund_01_04_2024.pdf","c7be14c9f8280b1f10bfb3208fb34da4","1290043"
"DE000A2N82B5","Jahresbericht","30.06.2023","23.06.2024","https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/Jahresbericht_1836_avant_garde_capital_Opportunities_Fund_Bericht_2023-06-30_Layout_PDF.pdf","c:\Projects\FundDatabase\Hansainvest\DE000A2N82B5\Jahresbericht_1836_avant_garde_capital_Opportunities_Fund_Bericht_2023-06-30_Layout_PDF.pdf","25593ce379e9b5da2d7d6fdc55001ac9","1659171"
